,Test File ID,Top K with encryption,Top K without encryption,Disease name,Rank with encryption,NDCG with encryption,Rank without encryption,NDCG without encryption
13,FOP_27800117_gemini2p5flash_SO.txt,"                                                          Disease  Score
                                 Progressive osseous heteroplasia   0.60
                    Generalized arterial calcification of infancy   0.57
           Multicentric osteolysis-nodulosis-arthropathy spectrum   0.56
                                           Oncogenic osteomalacia   0.55
                                                    Calciphylaxis   0.54
Hereditary arterial and articular multiple calcification syndrome   0.54
                        Metaphyseal chondrodysplasia, Schmid type   0.53
                                               Solitary bone cyst   0.53
                                      Familial tumoral calcinosis   0.53
           Epiphyseal stippling-osteoclastic hyperplasia syndrome   0.53
                                 Talo-patello-scaphoid osteolysis   0.53
                         Bilateral striopallidodentate calcinosis   0.52
                                        Fibrous dysplasia of bone   0.52
                                       Legg-Calvé-Perthes disease   0.52
                      Metaphyseal dysplasia, Braun-Tinschert type   0.52
                           Progressive pseudorheumatoid dysplasia   0.52
                                       Intermittent hydrarthrosis   0.52
                                        Congenital vertical talus   0.51
                                         Multiple osteochondromas   0.51
                                             Macrodactyly of toes   0.51","                                                          Disease  Score
                                 Progressive osseous heteroplasia   0.60
                    Generalized arterial calcification of infancy   0.57
           Multicentric osteolysis-nodulosis-arthropathy spectrum   0.56
                                           Oncogenic osteomalacia   0.55
                                                    Calciphylaxis   0.54
Hereditary arterial and articular multiple calcification syndrome   0.54
                        Metaphyseal chondrodysplasia, Schmid type   0.53
                                               Solitary bone cyst   0.53
                                      Familial tumoral calcinosis   0.53
           Epiphyseal stippling-osteoclastic hyperplasia syndrome   0.53
                                 Talo-patello-scaphoid osteolysis   0.53
                         Bilateral striopallidodentate calcinosis   0.52
                                        Fibrous dysplasia of bone   0.52
                                       Legg-Calvé-Perthes disease   0.52
                      Metaphyseal dysplasia, Braun-Tinschert type   0.52
                           Progressive pseudorheumatoid dysplasia   0.52
                                       Intermittent hydrarthrosis   0.52
                                        Congenital vertical talus   0.51
                                         Multiple osteochondromas   0.51
                                             Macrodactyly of toes   0.51",FOP,32,0,32,0
14,FOP_28579631_gemini2p5flash_SO.txt,"                                                          Disease  Score
             Progressive non-infectious anterior vertebral fusion   0.65
Posterior fusion of lumbosacral vertebrae-blepharoptosis syndrome   0.60
                                         Multiple osteochondromas   0.59
                 Enthesitis-related juvenile idiopathic arthritis   0.58
                                     Primary basilar invagination   0.57
           Multicentric osteolysis-nodulosis-arthropathy spectrum   0.57
                               Spondyloepiphyseal dysplasia tarda   0.57
                                      Brachyolmia, Maroteaux type   0.56
                                             Rigid spine syndrome   0.56
                                       Diaphanospondylodysostosis   0.56
  Ossification anomalies-psychomotor developmental delay syndrome   0.56
                    Spondyloepimetaphyseal dysplasia, Shohat type   0.56
                    Spondylometaphyseal dysplasia, Kozlowski type   0.55
                   Ankylosing vertebral hyperostosis with tylosis   0.55
                           Progressive pseudorheumatoid dysplasia   0.55
                                               Metachondromatosis   0.55
                Spondyloepimetaphyseal dysplasia, matrilin-3 type   0.55
                                           Thoracomelic dysplasia   0.55
                                  Isolated radio-ulnar synostosis   0.55
                    Lethal congenital contracture syndrome type 1   0.55","                                                          Disease  Score
             Progressive non-infectious anterior vertebral fusion   0.65
Posterior fusion of lumbosacral vertebrae-blepharoptosis syndrome   0.60
                                         Multiple osteochondromas   0.59
                 Enthesitis-related juvenile idiopathic arthritis   0.58
                                     Primary basilar invagination   0.57
                               Spondyloepiphyseal dysplasia tarda   0.57
           Multicentric osteolysis-nodulosis-arthropathy spectrum   0.57
                                      Brachyolmia, Maroteaux type   0.56
                                       Diaphanospondylodysostosis   0.56
                                             Rigid spine syndrome   0.56
  Ossification anomalies-psychomotor developmental delay syndrome   0.56
                    Spondyloepimetaphyseal dysplasia, Shohat type   0.56
                   Ankylosing vertebral hyperostosis with tylosis   0.55
                                           Thoracomelic dysplasia   0.55
                                               Metachondromatosis   0.55
                Spondyloepimetaphyseal dysplasia, matrilin-3 type   0.55
                    Spondylometaphyseal dysplasia, Kozlowski type   0.55
                           Progressive pseudorheumatoid dysplasia   0.55
                            Fibrodysplasia ossificans progressiva   0.55
                    Lethal congenital contracture syndrome type 1   0.55",FOP,21,0,19,0.231378213
15,FOP_28751434_gemini2p5flash_SO.txt,"                                                Disease  Score
                                     Solitary bone cyst   0.58
                   Multiple epiphyseal dysplasia type 5   0.58
                 Dysplasia of head of femur, Meyer type   0.57
                              Coxopodopatellar syndrome   0.57
                       Progressive osseous heteroplasia   0.57
                   Multiple epiphyseal dysplasia type 1   0.56
Pelvic dysplasia-arthrogryposis of lower limbs syndrome   0.56
       Spondyloepimetaphyseal dysplasia, Handigodu type   0.56
                                        Ovarian fibroma   0.55
                                 Oncogenic osteomalacia   0.53
                                    Isolated epispadias   0.53
                 Progressive pseudorheumatoid dysplasia   0.53
                                   Ovarian fibrothecoma   0.52
                             Hip dysplasia, Beukes type   0.52
                                           Osteosarcoma   0.52
                                        LUMBAR syndrome   0.52
                      Ovarian hyperstimulation syndrome   0.52
                              Fibrous dysplasia of bone   0.52
                   Undifferentiated pleomorphic sarcoma   0.52
            Familial avascular necrosis of femoral head   0.51","                                                Disease  Score
                                     Solitary bone cyst   0.58
                   Multiple epiphyseal dysplasia type 5   0.58
                 Dysplasia of head of femur, Meyer type   0.57
                              Coxopodopatellar syndrome   0.57
                       Progressive osseous heteroplasia   0.57
                   Multiple epiphyseal dysplasia type 1   0.56
Pelvic dysplasia-arthrogryposis of lower limbs syndrome   0.56
       Spondyloepimetaphyseal dysplasia, Handigodu type   0.56
                                        Ovarian fibroma   0.55
                                 Oncogenic osteomalacia   0.53
                                    Isolated epispadias   0.53
                 Progressive pseudorheumatoid dysplasia   0.53
                                   Ovarian fibrothecoma   0.52
                             Hip dysplasia, Beukes type   0.52
                                           Osteosarcoma   0.52
                                        LUMBAR syndrome   0.52
                      Ovarian hyperstimulation syndrome   0.52
                              Fibrous dysplasia of bone   0.52
                   Undifferentiated pleomorphic sarcoma   0.52
            Familial avascular necrosis of femoral head   0.51",FOP,40,0,40,0
16,FOP_30607064_gemini2p5flash_SO.txt,"                               Disease  Score
  Undifferentiated pleomorphic sarcoma   0.60
      Progressive osseous heteroplasia   0.58
         Tenosynovial giant cell tumor   0.57
       Dermatofibrosarcoma protuberans   0.56
                              Mycetoma   0.56
                     Benign schwannoma   0.54
                        Kaposi sarcoma   0.53
                          Adamantinoma   0.53
Hyperparathyroidism-jaw tumor syndrome   0.53
                    Metachondromatosis   0.52
                     Mast cell sarcoma   0.52
                  Somatomammotropinoma   0.52
              Granulomatous slack skin   0.51
              Multiple osteochondromas   0.51
   Desmoplastic small round cell tumor   0.50
                          Neurofibroma   0.50
           Thymic neuroendocrine tumor   0.50
                          Osteosarcoma   0.50
                Solitary fibrous tumor   0.49
                  Full schwannomatosis   0.48","                               Disease  Score
  Undifferentiated pleomorphic sarcoma   0.60
      Progressive osseous heteroplasia   0.58
         Tenosynovial giant cell tumor   0.57
       Dermatofibrosarcoma protuberans   0.56
                              Mycetoma   0.56
                     Benign schwannoma   0.54
                        Kaposi sarcoma   0.53
                          Adamantinoma   0.53
Hyperparathyroidism-jaw tumor syndrome   0.53
                    Metachondromatosis   0.52
                     Mast cell sarcoma   0.52
                  Somatomammotropinoma   0.52
              Granulomatous slack skin   0.51
              Multiple osteochondromas   0.51
   Desmoplastic small round cell tumor   0.50
                          Neurofibroma   0.50
           Thymic neuroendocrine tumor   0.50
                          Osteosarcoma   0.50
                Solitary fibrous tumor   0.49
                  Full schwannomatosis   0.48",FOP,118,0,118,0
17,FOP_30868796_gemini2p5flash_SO.txt,"                                                               Disease  Score
                                                Thoracomelic dysplasia   0.61
                         Brachytelephalangic chondrodysplasia punctata   0.58
                         Lethal congenital contracture syndrome type 1   0.58
                                                    Sprengel deformity   0.57
                Multicentric osteolysis-nodulosis-arthropathy spectrum   0.57
                                                Restrictive dermopathy   0.57
                                            Diaphanospondylodysostosis   0.57
                                                Limb body wall complex   0.57
                                                Auriculoosteodysplasia   0.56
                                                   Boomerang dysplasia   0.56
                      Enthesitis-related juvenile idiopathic arthritis   0.56
                                             Pelvis-shoulder dysplasia   0.56
                 Multiple benign circumferential skin creases on limbs   0.56
                                           Brachyolmia, Maroteaux type   0.55
                    Multiple pterygium-malignant hyperthermia syndrome   0.55
                                                  Pyknoachondrogenesis   0.55
Spondyloepimetaphyseal dysplasia with joint laxity, leptodactylic type   0.55
          Fallot complex-intellectual disability-growth delay syndrome   0.55
            Diaphragmatic defect-limb deficiency-skull defect syndrome   0.55
                                                     Bronchogenic cyst   0.55","                                                               Disease  Score
                                                Thoracomelic dysplasia   0.61
                         Brachytelephalangic chondrodysplasia punctata   0.58
                         Lethal congenital contracture syndrome type 1   0.58
                                                    Sprengel deformity   0.57
                Multicentric osteolysis-nodulosis-arthropathy spectrum   0.57
                                                Restrictive dermopathy   0.57
                                            Diaphanospondylodysostosis   0.57
                                                Limb body wall complex   0.57
                                                Auriculoosteodysplasia   0.56
                                                   Boomerang dysplasia   0.56
                      Enthesitis-related juvenile idiopathic arthritis   0.56
                                             Pelvis-shoulder dysplasia   0.56
                 Multiple benign circumferential skin creases on limbs   0.56
                                           Brachyolmia, Maroteaux type   0.55
                    Multiple pterygium-malignant hyperthermia syndrome   0.55
                                                  Pyknoachondrogenesis   0.55
Spondyloepimetaphyseal dysplasia with joint laxity, leptodactylic type   0.55
          Fallot complex-intellectual disability-growth delay syndrome   0.55
            Diaphragmatic defect-limb deficiency-skull defect syndrome   0.55
                                                     Bronchogenic cyst   0.55",FOP,116,0,116,0
18,FOP_31785620_gemini2p5flash_SO.txt,"                                          Disease  Score
                         Multiple osteochondromas   0.65
 Spondyloepimetaphyseal dysplasia, Handigodu type   0.65
        Familial articular hypermobility syndrome   0.63
             Multiple epiphyseal dysplasia type 4   0.62
                  Isolated radio-ulnar synostosis   0.61
                               Kuskokwim syndrome   0.61
    Spondylometaphyseal dysplasia, Kozlowski type   0.61
                 Sinding-Larsen-Johansson disease   0.61
                       Hip dysplasia, Beukes type   0.61
     Spondyloepimetaphyseal dysplasia, Irapa type   0.60
 Enthesitis-related juvenile idiopathic arthritis   0.60
                             Pseudoachondroplasia   0.60
               Spondyloepiphyseal dysplasia tarda   0.60
             Multiple epiphyseal dysplasia type 5   0.60
Spondyloepimetaphyseal dysplasia, matrilin-3 type   0.59
                         Isolated osteopoikilosis   0.59
                         Isolated ulnar hemimelia   0.59
           Dysplasia of head of femur, Meyer type   0.59
    Spondyloepimetaphyseal dysplasia, Shohat type   0.58
                    Tenosynovial giant cell tumor   0.58","                                          Disease  Score
                         Multiple osteochondromas   0.65
 Spondyloepimetaphyseal dysplasia, Handigodu type   0.65
        Familial articular hypermobility syndrome   0.63
             Multiple epiphyseal dysplasia type 4   0.62
                  Isolated radio-ulnar synostosis   0.61
                               Kuskokwim syndrome   0.61
    Spondylometaphyseal dysplasia, Kozlowski type   0.61
                 Sinding-Larsen-Johansson disease   0.61
                       Hip dysplasia, Beukes type   0.61
     Spondyloepimetaphyseal dysplasia, Irapa type   0.60
 Enthesitis-related juvenile idiopathic arthritis   0.60
                             Pseudoachondroplasia   0.60
               Spondyloepiphyseal dysplasia tarda   0.60
             Multiple epiphyseal dysplasia type 5   0.60
Spondyloepimetaphyseal dysplasia, matrilin-3 type   0.59
                         Isolated osteopoikilosis   0.59
                         Isolated ulnar hemimelia   0.59
           Dysplasia of head of femur, Meyer type   0.59
    Spondyloepimetaphyseal dysplasia, Shohat type   0.58
                    Tenosynovial giant cell tumor   0.58",FOP,39,0,39,0
19,FOP_33938904_gemini2p5flash_SO.txt,"                                                               Disease  Score
                                             Infantile myofibromatosis   0.67
                                                              Mycetoma   0.65
                                              Multiple osteochondromas   0.62
                                         Tenosynovial giant cell tumor   0.59
                             Autosomal dominant centronuclear myopathy   0.59
                         Spondylometaphyseal dysplasia, Kozlowski type   0.58
                     Spondyloepimetaphyseal dysplasia, matrilin-3 type   0.57
                        Congenital myopathy with myasthenic-like onset   0.57
                                             Fibrous dysplasia of bone   0.57
                  Progressive non-infectious anterior vertebral fusion   0.56
                                                  Somatomammotropinoma   0.56
     Posterior fusion of lumbosacral vertebrae-blepharoptosis syndrome   0.56
Spondyloepimetaphyseal dysplasia with joint laxity, leptodactylic type   0.56
                                    Spondyloepiphyseal dysplasia tarda   0.56
                               Acromesomelic dysplasia, Maroteaux type   0.56
                      Spondyloepimetaphyseal dysplasia, Handigodu type   0.55
                                                Multiminicore myopathy   0.55
                                             Pelvis-shoulder dysplasia   0.55
                Multicentric osteolysis-nodulosis-arthropathy spectrum   0.55
                                Progressive pseudorheumatoid dysplasia   0.55","                                                               Disease  Score
                                             Infantile myofibromatosis   0.67
                                                              Mycetoma   0.65
                                              Multiple osteochondromas   0.62
                             Autosomal dominant centronuclear myopathy   0.59
                                         Tenosynovial giant cell tumor   0.59
                         Spondylometaphyseal dysplasia, Kozlowski type   0.58
                        Congenital myopathy with myasthenic-like onset   0.57
                     Spondyloepimetaphyseal dysplasia, matrilin-3 type   0.57
                                             Fibrous dysplasia of bone   0.57
                               Acromesomelic dysplasia, Maroteaux type   0.56
                  Progressive non-infectious anterior vertebral fusion   0.56
                                                  Somatomammotropinoma   0.56
     Posterior fusion of lumbosacral vertebrae-blepharoptosis syndrome   0.56
                                    Spondyloepiphyseal dysplasia tarda   0.56
Spondyloepimetaphyseal dysplasia with joint laxity, leptodactylic type   0.56
                      Spondyloepimetaphyseal dysplasia, Handigodu type   0.55
                         Spondyloepiphyseal dysplasia tarda, Kohn type   0.55
                                                    Kuskokwim syndrome   0.55
                Multicentric osteolysis-nodulosis-arthropathy spectrum   0.55
                                Progressive pseudorheumatoid dysplasia   0.55",FOP,39,0,35,0
20,FOP_38044456_gemini2p5flash_SO.txt,"                                                         Disease  Score
                                        Isolated osteopoikilosis   0.69
                                          Oncogenic osteomalacia   0.69
                          Osteochondrosis of the metatarsal bone   0.67
          Multicentric osteolysis-nodulosis-arthropathy spectrum   0.67
                          Progressive pseudorheumatoid dysplasia   0.65
                                Talo-patello-scaphoid osteolysis   0.65
Multicentric carpo-tarsal osteolysis with or without nephropathy   0.65
                                           Nail-patella syndrome   0.65
                Spondyloepimetaphyseal dysplasia, Handigodu type   0.65
                                        Multiple osteochondromas   0.64
                      Distal myopathy with anterior tibial onset   0.63
               Spastic paraplegia-Paget disease of bone syndrome   0.63
                                      Intermediate osteopetrosis   0.62
                    Spondyloepimetaphyseal dysplasia, Irapa type   0.62
                                      Isolated fibular hemimelia   0.62
                       Familial calcium pyrophosphate deposition   0.62
                                    Distal arthrogryposis type 1   0.62
                        Finnish upper limb-onset distal myopathy   0.62
                            Multiple epiphyseal dysplasia type 4   0.61
       Camptodactyly-arthropathy-coxa-vara-pericarditis syndrome   0.61","                                                         Disease  Score
                                        Isolated osteopoikilosis   0.69
                                          Oncogenic osteomalacia   0.69
                          Osteochondrosis of the metatarsal bone   0.67
          Multicentric osteolysis-nodulosis-arthropathy spectrum   0.67
                          Progressive pseudorheumatoid dysplasia   0.65
                                Talo-patello-scaphoid osteolysis   0.65
Multicentric carpo-tarsal osteolysis with or without nephropathy   0.65
                                           Nail-patella syndrome   0.65
                Spondyloepimetaphyseal dysplasia, Handigodu type   0.65
                                        Multiple osteochondromas   0.64
                      Distal myopathy with anterior tibial onset   0.63
               Spastic paraplegia-Paget disease of bone syndrome   0.63
                                      Intermediate osteopetrosis   0.62
                    Spondyloepimetaphyseal dysplasia, Irapa type   0.62
                                      Isolated fibular hemimelia   0.62
                       Familial calcium pyrophosphate deposition   0.62
                                    Distal arthrogryposis type 1   0.62
                        Finnish upper limb-onset distal myopathy   0.62
                            Multiple epiphyseal dysplasia type 4   0.61
       Camptodactyly-arthropathy-coxa-vara-pericarditis syndrome   0.61",FOP,75,0,75,0
21,FOP_39287296_gemini2p5flash_SO.txt,"                                                                      Disease  Score
                         Progressive non-infectious anterior vertebral fusion   0.65
                                              Isolated radio-ulnar synostosis   0.60
                                                 Distal arthrogryposis type 1   0.59
Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis   0.59
                       Multicentric osteolysis-nodulosis-arthropathy spectrum   0.59
                                                     Multiple osteochondromas   0.58
                             Spondyloepimetaphyseal dysplasia, Handigodu type   0.58
                                                                     Mycetoma   0.57
                                 Spondyloepimetaphyseal dysplasia, Irapa type   0.57
                                                 Oculopharyngodistal myopathy   0.56
                                           Spondyloepiphyseal dysplasia tarda   0.56
                                Spondyloepimetaphyseal dysplasia, Shohat type   0.56
                               Ankylosing vertebral hyperostosis with tylosis   0.56
       Spondyloepimetaphyseal dysplasia with joint laxity, leptodactylic type   0.55
                                                               OSLAM syndrome   0.55
                                                          Familial anetoderma   0.55
                   Spondyloepimetaphyseal dysplasia congenita, Strudwick type   0.55
                                                         Pseudoachondroplasia   0.55
                                                  Dysspondyloenchondromatosis   0.55
                                       Isolated humero-radio-ulnar synostosis   0.55","                                                                      Disease  Score
                         Progressive non-infectious anterior vertebral fusion   0.65
                                              Isolated radio-ulnar synostosis   0.60
                                                 Distal arthrogryposis type 1   0.59
Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis   0.59
                       Multicentric osteolysis-nodulosis-arthropathy spectrum   0.59
                                                     Multiple osteochondromas   0.58
                             Spondyloepimetaphyseal dysplasia, Handigodu type   0.58
                                                                     Mycetoma   0.57
                                 Spondyloepimetaphyseal dysplasia, Irapa type   0.57
                                                 Oculopharyngodistal myopathy   0.56
                                           Spondyloepiphyseal dysplasia tarda   0.56
                                Spondyloepimetaphyseal dysplasia, Shohat type   0.56
                               Ankylosing vertebral hyperostosis with tylosis   0.56
       Spondyloepimetaphyseal dysplasia with joint laxity, leptodactylic type   0.55
                                                               OSLAM syndrome   0.55
                                                          Familial anetoderma   0.55
                   Spondyloepimetaphyseal dysplasia congenita, Strudwick type   0.55
                                                         Pseudoachondroplasia   0.55
                                                  Dysspondyloenchondromatosis   0.55
                                       Isolated humero-radio-ulnar synostosis   0.55",FOP,35,0,35,0
22,IPF_24881079_1_gemini2p5flash_SO.txt,"                                                     Disease  Score
                                Acute interstitial pneumonia   0.72
Respiratory bronchiolitis-interstitial lung disease syndrome   0.69
                               Idiopathic pulmonary fibrosis   0.64
                            Cryptogenic organizing pneumonia   0.63
                             Lymphoid interstitial pneumonia   0.63
                   Idiopathic chronic eosinophilic pneumonia   0.62
                                   Idiopathic bronchiectasis   0.61
                                    Bronchiolitis obliterans   0.61
                                 Diffuse alveolar hemorrhage   0.60
                                           Bronchogenic cyst   0.58
                                       Asbestos intoxication   0.58
                                              Pneumocystosis   0.57
                   Tracheobronchopathia osteochondroplastica   0.57
                         Pulmonary capillary hemangiomatosis   0.57
                                  Bronchopulmonary dysplasia   0.57
           Pulmonary non-tuberculous mycobacterial infection   0.56
                     Idiopathic acute eosinophilic pneumonia   0.55
                      Pulmonary nodular lymphoid hyperplasia   0.55
                                           Acute lung injury   0.55
                   Autoimmune pulmonary alveolar proteinosis   0.55","                                                     Disease  Score
                                Acute interstitial pneumonia   0.72
Respiratory bronchiolitis-interstitial lung disease syndrome   0.69
                               Idiopathic pulmonary fibrosis   0.64
                            Cryptogenic organizing pneumonia   0.63
                             Lymphoid interstitial pneumonia   0.63
                   Idiopathic chronic eosinophilic pneumonia   0.62
                                   Idiopathic bronchiectasis   0.61
                                    Bronchiolitis obliterans   0.61
                                 Diffuse alveolar hemorrhage   0.60
                                           Bronchogenic cyst   0.58
                                       Asbestos intoxication   0.58
                                              Pneumocystosis   0.57
                   Tracheobronchopathia osteochondroplastica   0.57
                         Pulmonary capillary hemangiomatosis   0.57
                                  Bronchopulmonary dysplasia   0.57
           Pulmonary non-tuberculous mycobacterial infection   0.56
                     Idiopathic acute eosinophilic pneumonia   0.55
                      Pulmonary nodular lymphoid hyperplasia   0.55
                                           Acute lung injury   0.55
                   Autoimmune pulmonary alveolar proteinosis   0.55",IPF,3,0.5,3,0.5
23,IPF_24881079_2_gemini2p5flash_SO.txt,"                                                     Disease  Score
                            Cryptogenic organizing pneumonia   0.72
                                Acute interstitial pneumonia   0.69
                   Idiopathic chronic eosinophilic pneumonia   0.66
Respiratory bronchiolitis-interstitial lung disease syndrome   0.66
                   Tracheobronchopathia osteochondroplastica   0.65
                               Idiopathic pulmonary fibrosis   0.64
                             Lymphoid interstitial pneumonia   0.63
                                 Diffuse alveolar hemorrhage   0.63
                                           Bronchogenic cyst   0.63
                             Absence of the pulmonary artery   0.62
                             Mixed connective tissue disease   0.62
                                              Pneumocystosis   0.62
                                   Idiopathic bronchiectasis   0.61
                         Pulmonary capillary hemangiomatosis   0.60
               Chronic thromboembolic pulmonary hypertension   0.59
                           Pulmonary alveolar microlithiasis   0.59
                   Autoimmune pulmonary alveolar proteinosis   0.59
                     Idiopathic acute eosinophilic pneumonia   0.59
                   Atrial septal defect, coronary sinus type   0.59
                                    Bronchiolitis obliterans   0.59","                                                     Disease  Score
                            Cryptogenic organizing pneumonia   0.72
                                Acute interstitial pneumonia   0.69
                   Idiopathic chronic eosinophilic pneumonia   0.66
Respiratory bronchiolitis-interstitial lung disease syndrome   0.66
                   Tracheobronchopathia osteochondroplastica   0.65
                               Idiopathic pulmonary fibrosis   0.64
                             Lymphoid interstitial pneumonia   0.63
                                 Diffuse alveolar hemorrhage   0.63
                                           Bronchogenic cyst   0.63
                             Absence of the pulmonary artery   0.62
                             Mixed connective tissue disease   0.62
                                              Pneumocystosis   0.62
                                   Idiopathic bronchiectasis   0.61
                         Pulmonary capillary hemangiomatosis   0.60
               Chronic thromboembolic pulmonary hypertension   0.59
                           Pulmonary alveolar microlithiasis   0.59
                   Autoimmune pulmonary alveolar proteinosis   0.59
                     Idiopathic acute eosinophilic pneumonia   0.59
                   Atrial septal defect, coronary sinus type   0.59
                                    Bronchiolitis obliterans   0.59",IPF,6,0.356207187,6,0.356207187
24,IPF_24881079_3_gemini2p5flash_SO.txt,"                                                     Disease  Score
                                Acute interstitial pneumonia   0.67
                             Absence of the pulmonary artery   0.67
                   Atrial septal defect, coronary sinus type   0.65
                                 Diffuse alveolar hemorrhage   0.65
Respiratory bronchiolitis-interstitial lung disease syndrome   0.64
                                  Bronchopulmonary dysplasia   0.63
                                    Bronchiolitis obliterans   0.63
                                           Bronchogenic cyst   0.62
                         Pulmonary capillary hemangiomatosis   0.62
               Chronic thromboembolic pulmonary hypertension   0.62
                                   Idiopathic bronchiectasis   0.60
                                       Asbestos intoxication   0.60
                   Tracheobronchopathia osteochondroplastica   0.60
                               Idiopathic pulmonary fibrosis   0.60
                   Idiopathic chronic eosinophilic pneumonia   0.60
                             Lymphoid interstitial pneumonia   0.59
                             Mixed connective tissue disease   0.59
                                    Fixed subaortic stenosis   0.59
                        Pericardial and diaphragmatic defect   0.58
                              Bronchial neuroendocrine tumor   0.58","                                                     Disease  Score
                             Absence of the pulmonary artery   0.67
                                Acute interstitial pneumonia   0.67
                   Atrial septal defect, coronary sinus type   0.65
                                 Diffuse alveolar hemorrhage   0.65
Respiratory bronchiolitis-interstitial lung disease syndrome   0.64
                                    Bronchiolitis obliterans   0.63
                                  Bronchopulmonary dysplasia   0.63
                                           Bronchogenic cyst   0.62
               Chronic thromboembolic pulmonary hypertension   0.62
                         Pulmonary capillary hemangiomatosis   0.62
                   Tracheobronchopathia osteochondroplastica   0.60
                                   Idiopathic bronchiectasis   0.60
                   Idiopathic chronic eosinophilic pneumonia   0.60
                                       Asbestos intoxication   0.60
                               Idiopathic pulmonary fibrosis   0.60
                             Lymphoid interstitial pneumonia   0.59
                                    Fixed subaortic stenosis   0.59
                             Mixed connective tissue disease   0.59
                            Cryptogenic organizing pneumonia   0.58
                  Idiopathic pulmonary arterial hypertension   0.58",IPF,14,0.255958025,15,0.25
25,IPF_26810762_gemini2p5flash_SO.txt,"                                                     Disease  Score
Respiratory bronchiolitis-interstitial lung disease syndrome   0.70
           Pulmonary non-tuberculous mycobacterial infection   0.70
                             Mixed connective tissue disease   0.66
                                    Bronchiolitis obliterans   0.66
                                Acute interstitial pneumonia   0.66
                                   Idiopathic bronchiectasis   0.66
                   Autoimmune pulmonary alveolar proteinosis   0.65
                   Tracheobronchopathia osteochondroplastica   0.65
                             Lymphoid interstitial pneumonia   0.64
                                 Diffuse alveolar hemorrhage   0.64
                   Idiopathic chronic eosinophilic pneumonia   0.64
                               Idiopathic pulmonary fibrosis   0.64
                                           Bronchogenic cyst   0.63
                                  Bronchopulmonary dysplasia   0.63
                           Pulmonary alveolar microlithiasis   0.62
                                    Relapsing polychondritis   0.61
                            Granulomatosis with polyangiitis   0.61
               Eosinophilic granulomatosis with polyangiitis   0.60
                                   Adult-onset Still disease   0.60
                         Pulmonary capillary hemangiomatosis   0.60","                                                     Disease  Score
Respiratory bronchiolitis-interstitial lung disease syndrome   0.70
           Pulmonary non-tuberculous mycobacterial infection   0.70
                             Mixed connective tissue disease   0.66
                                    Bronchiolitis obliterans   0.66
                                Acute interstitial pneumonia   0.66
                                   Idiopathic bronchiectasis   0.66
                   Autoimmune pulmonary alveolar proteinosis   0.65
                   Tracheobronchopathia osteochondroplastica   0.65
                             Lymphoid interstitial pneumonia   0.64
                                 Diffuse alveolar hemorrhage   0.64
                   Idiopathic chronic eosinophilic pneumonia   0.64
                               Idiopathic pulmonary fibrosis   0.64
                                           Bronchogenic cyst   0.63
                                  Bronchopulmonary dysplasia   0.63
                           Pulmonary alveolar microlithiasis   0.62
                                    Relapsing polychondritis   0.61
                            Granulomatosis with polyangiitis   0.61
               Eosinophilic granulomatosis with polyangiitis   0.60
                                   Adult-onset Still disease   0.60
                         Pulmonary capillary hemangiomatosis   0.60",IPF,12,0.270238154,12,0.270238154
26,IPF_26984086_gemini2p5flash_SO.txt,"                                                     Disease  Score
                                       Asbestos intoxication   0.55
                                 Diffuse alveolar hemorrhage   0.54
                                Acute interstitial pneumonia   0.53
                                           Acute lung injury   0.53
                                          Pulmonary blastoma   0.52
                   Tracheobronchopathia osteochondroplastica   0.52
                                           Bronchogenic cyst   0.51
                   Adult acute respiratory distress syndrome   0.51
Respiratory bronchiolitis-interstitial lung disease syndrome   0.50
                                         Radiation proctitis   0.50
                             Lymphoid interstitial pneumonia   0.50
                            Cryptogenic organizing pneumonia   0.49
                   Atrial septal defect, coronary sinus type   0.48
                                        Idiopathic achalasia   0.48
                             Mixed connective tissue disease   0.48
                                        Inhalational anthrax   0.48
                                   Adult-onset Still disease   0.48
                        Malignant hyperthermia of anesthesia   0.48
                          Isolated tracheoesophageal fistula   0.47
                                       Burn-McKeown syndrome   0.47","                                                     Disease  Score
                                       Asbestos intoxication   0.55
                                 Diffuse alveolar hemorrhage   0.54
                                Acute interstitial pneumonia   0.53
                                           Acute lung injury   0.53
                                          Pulmonary blastoma   0.52
                   Tracheobronchopathia osteochondroplastica   0.52
                                           Bronchogenic cyst   0.51
                   Adult acute respiratory distress syndrome   0.51
Respiratory bronchiolitis-interstitial lung disease syndrome   0.50
                                         Radiation proctitis   0.50
                             Lymphoid interstitial pneumonia   0.50
                            Cryptogenic organizing pneumonia   0.49
                   Atrial septal defect, coronary sinus type   0.48
                                        Idiopathic achalasia   0.48
                             Mixed connective tissue disease   0.48
                                        Inhalational anthrax   0.48
                                   Adult-onset Still disease   0.48
                        Malignant hyperthermia of anesthesia   0.48
                          Isolated tracheoesophageal fistula   0.47
                                       Burn-McKeown syndrome   0.47",IPF,25,0,25,0
