,Test File ID,Top K with encryption,Top K without encryption,Disease name,Rank with encryption,NDCG with encryption,Rank without encryption,NDCG without encryption
10,ALS_35016464_gemini2p5flash_SO.txt,"                                                                                          Disease  Score
                                  Autosomal dominant adult-onset proximal spinal muscular atrophy   0.95
                                                Metachromatic leukodystrophy, late infantile form   0.94
                                                          Autosomal recessive ataxia, Beauce type   0.94
                                                                    Facioscapulohumeral dystrophy   0.94
Early-onset progressive diffuse brain atrophy-microcephaly-muscle weakness-optic atrophy syndrome   0.94
                                                                    Amyotrophic lateral sclerosis   0.94
                                                                                Myasthenia gravis   0.94
                                                    Adult-onset autosomal dominant leukodystrophy   0.94
                                                                   Myopathy and diabetes mellitus   0.94
                                                   Autosomal recessive spastic paraplegia type 55   0.94
                                                      X-linked Charcot-Marie-Tooth disease type 2   0.94
                                                                                   MEPAN syndrome   0.94
                                                    Autosomal dominant spastic paraplegia type 37   0.94
                                                           Juvenile amyotrophic lateral sclerosis   0.94
                                                         Metachromatic leukodystrophy, adult form   0.94
                                                                          Giant axonal neuropathy   0.94
                                                    Autosomal dominant spastic paraplegia type 31   0.94
                                                   Autosomal recessive spastic paraplegia type 35   0.94
                                                                                  Legius syndrome   0.94
                                                     Autosomal dominant spastic paraplegia type 6   0.94","                                                                                          Disease  Score
                                  Autosomal dominant adult-onset proximal spinal muscular atrophy   0.95
                                                          Autosomal recessive ataxia, Beauce type   0.94
                                                    Adult-onset autosomal dominant leukodystrophy   0.94
                                                Metachromatic leukodystrophy, late infantile form   0.94
Early-onset progressive diffuse brain atrophy-microcephaly-muscle weakness-optic atrophy syndrome   0.94
                                                                    Amyotrophic lateral sclerosis   0.94
                                                                    Facioscapulohumeral dystrophy   0.94
                                                                                Myasthenia gravis   0.94
                                                                   Myopathy and diabetes mellitus   0.94
                                                   Autosomal recessive spastic paraplegia type 35   0.94
                                                      X-linked Charcot-Marie-Tooth disease type 2   0.94
                                                    Autosomal dominant spastic paraplegia type 37   0.94
                                                         Metachromatic leukodystrophy, adult form   0.94
                                                           Juvenile amyotrophic lateral sclerosis   0.94
                                                                          Giant axonal neuropathy   0.94
                                                    Autosomal dominant spastic paraplegia type 31   0.94
                                                                                   MEPAN syndrome   0.94
                                          Autosomal dominant Charcot-Marie-Tooth disease type 2A2   0.94
                                                   Autosomal recessive spastic paraplegia type 55   0.94
                                                                   Spinocerebellar ataxia type 36   0.94",ALS,6,0.356207187,6,0.356207187
11,ALS_37203937_gemini2p5flash_SO.txt,"                                                                                         Disease  Score
                                                                Spontaneous periodic hypothermia   0.92
Micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome   0.92
                                                             Charcot-Marie-Tooth disease type 4C   0.92
         AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome   0.92
                                                                            Giant cell arteritis   0.92
                                                                   Nicolaides-Baraitser syndrome   0.92
                                                                               Tay-Sachs disease   0.92
                                                                                  AL amyloidosis   0.92
                                                                                   Poliomyelitis   0.92
                                                                                  SHORT syndrome   0.92
                                                                                        ALG1-CDG   0.92
                                                                                       Cherubism   0.92
                                                                                       ALG12-CDG   0.92
                                                                                       ALG13-CDG   0.92
                                                                         Encephalitis lethargica   0.92
                                                                                        ALG3-CDG   0.92
                                                                                        ALG8-CDG   0.92
                                                                                        ALG9-CDG   0.92
                                                                             Nipah virus disease   0.92
                                                       Vocal cord and pharyngeal distal myopathy   0.92","                                                                                         Disease  Score
                                          Rubinstein-Taybi syndrome due to 16p13.3 microdeletion   0.92
Micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome   0.92
                                                             Charcot-Marie-Tooth disease type 4C   0.92
         AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome   0.92
                                                                            Giant cell arteritis   0.92
                                                                                  SHORT syndrome   0.92
                                                                                  AL amyloidosis   0.92
                                                                         Encephalitis lethargica   0.92
                                                                                   Poliomyelitis   0.92
                                                                                        ALG1-CDG   0.92
                                                                                       Cherubism   0.92
                                                                                       ALG12-CDG   0.92
                                                                                       ALG13-CDG   0.92
                                                                   Nicolaides-Baraitser syndrome   0.92
                                                                                        ALG3-CDG   0.92
                                                                                        ALG8-CDG   0.92
                                                                                        ALG9-CDG   0.92
                                                                             Nipah virus disease   0.92
                                                       Vocal cord and pharyngeal distal myopathy   0.92
                                                                                AREDYLD syndrome   0.92",ALS,1107,0,1076,0
12,FOP_24366806_gemini2p5flash_SO.txt,"                                                                          Disease  Score
       Silver-Russell syndrome due to maternal uniparental disomy of chromosome 7   0.93
                                               16p12.1p12.3 triplication syndrome   0.93
                                                         Wolf-Hirschhorn syndrome   0.93
                          Autosomal dominant Charcot-Marie-Tooth disease type 2A2   0.93
                      Isolated absence of upper arm and forearm with hand present   0.93
                                                          Marshall-Smith syndrome   0.93
                                                  Isolated radio-ulnar synostosis   0.93
                                                       Say-Barber-Miller syndrome   0.93
BICD2-related autosomal dominant childhood-onset proximal spinal muscular atrophy   0.93
                                                                         ALG9-CDG   0.93
                                                                        ALG12-CDG   0.93
                             Moderate multiminicore disease with hand involvement   0.93
                                                                 Roberts syndrome   0.93
                                                        Pelvis-shoulder dysplasia   0.93
                                                 Wiedemann-Rautenstrauch syndrome   0.93
                                                             Somatomammotropinoma   0.93
                                                                     Cap myopathy   0.93
                                                                   Myhre syndrome   0.92
                                           Juvenile amyotrophic lateral sclerosis   0.92
                                         Seizures-scoliosis-macrocephaly syndrome   0.92","                                                                          Disease  Score
                                                             Somatomammotropinoma   0.93
                                                                 Roberts syndrome   0.93
                          Autosomal dominant Charcot-Marie-Tooth disease type 2A2   0.93
                             Moderate multiminicore disease with hand involvement   0.93
                                                  Isolated radio-ulnar synostosis   0.93
                                                                     Cap myopathy   0.93
BICD2-related autosomal dominant childhood-onset proximal spinal muscular atrophy   0.93
                                                         Wolf-Hirschhorn syndrome   0.93
                                                        Pelvis-shoulder dysplasia   0.93
                                                          Marshall-Smith syndrome   0.93
                                               16p12.1p12.3 triplication syndrome   0.93
                      Isolated absence of upper arm and forearm with hand present   0.93
                                                       Say-Barber-Miller syndrome   0.93
                                                 Wiedemann-Rautenstrauch syndrome   0.93
                                                                         ALG9-CDG   0.93
                                                                        ALG12-CDG   0.93
       Silver-Russell syndrome due to maternal uniparental disomy of chromosome 7   0.93
                                                                    RIN2 syndrome   0.92
                               Hao-Fountain syndrome due to 16p13.2 microdeletion   0.92
                                                                  Hurler syndrome   0.92",FOP,243,0,398,0
13,FOP_27800117_gemini2p5flash_SO.txt,"                                                                                          Disease  Score
                                                                        Becker muscular dystrophy   0.92
                                                                        Osteochondritis dissecans   0.92
                                                                                     GNE myopathy   0.92
                                                                         Multiple osteochondromas   0.92
                                                                                    Poliomyelitis   0.92
                                               Subacute inflammatory demyelinating polyneuropathy   0.92
                                                                   Distal myopathy, Tateyama type   0.92
                 Symptomatic form of muscular dystrophy of Duchenne and Becker in female carriers   0.92
                                                  Symptomatic form of HFE-related hemochromatosis   0.92
                                                               Osteochondrosis of the tarsal bone   0.92
                                                       Idiopathic pulmonary arterial hypertension   0.92
                                                                        Tibial muscular dystrophy   0.92
                                                                            Primary myelofibrosis   0.92
                                                                          Erdheim-Chester disease   0.92
                                                                                   Sweet syndrome   0.91
                                                                        Acute transverse myelitis   0.91
                                                                               Sickle cell anemia   0.91
                                                                                   Behçet disease   0.91
Early-onset progressive diffuse brain atrophy-microcephaly-muscle weakness-optic atrophy syndrome   0.91
                                                                                       Fusariosis   0.91","                                                                                          Disease  Score
                                                                        Becker muscular dystrophy   0.92
                                                                        Osteochondritis dissecans   0.92
                                                                                     GNE myopathy   0.92
                                                                         Multiple osteochondromas   0.92
                                                                                    Poliomyelitis   0.92
                                               Subacute inflammatory demyelinating polyneuropathy   0.92
                                                                   Distal myopathy, Tateyama type   0.92
                 Symptomatic form of muscular dystrophy of Duchenne and Becker in female carriers   0.92
                                                  Symptomatic form of HFE-related hemochromatosis   0.92
                                                               Osteochondrosis of the tarsal bone   0.92
                                                       Idiopathic pulmonary arterial hypertension   0.92
                                                                        Tibial muscular dystrophy   0.92
                                                                            Primary myelofibrosis   0.92
                                                                          Erdheim-Chester disease   0.92
                                                                                   Sweet syndrome   0.91
                                                                        Acute transverse myelitis   0.91
                                                                               Sickle cell anemia   0.91
                                                                                   Behçet disease   0.91
Early-onset progressive diffuse brain atrophy-microcephaly-muscle weakness-optic atrophy syndrome   0.91
                                                                                       Fusariosis   0.91",FOP,74,0,74,0
14,FOP_28579631_gemini2p5flash_SO.txt,"                                                   Disease  Score
                                     Hajdu-Cheney syndrome   0.95
                          Aneurysm-osteoarthritis syndrome   0.94
                                      Yunis-Varon syndrome   0.94
                     Fibrodysplasia ossificans progressiva   0.94
                                     Nail-patella syndrome   0.93
                                           Hurler syndrome   0.93
                                            Sotos syndrome   0.93
                                     Primary hyperoxaluria   0.93
                                       Desbuquois syndrome   0.93
                                 Pelvis-shoulder dysplasia   0.93
                                               3C syndrome   0.93
                  Distal 22q11.2 microduplication syndrome   0.93
                      Multiple epiphyseal dysplasia type 5   0.93
                      Hutchinson-Gilford progeria syndrome   0.93
                            Simpson-Golabi-Behmel syndrome   0.93
Spondyloepimetaphyseal dysplasia congenita, Strudwick type   0.93
                        Hypermobile Ehlers-Danlos syndrome   0.93
                          Richieri Costa-da Silva syndrome   0.93
                          CHST3-related skeletal dysplasia   0.93
                         Oculo-auriculo-vertebral spectrum   0.93","                                                   Disease  Score
                                     Hajdu-Cheney syndrome   0.95
                          Aneurysm-osteoarthritis syndrome   0.94
                                      Yunis-Varon syndrome   0.94
                     Fibrodysplasia ossificans progressiva   0.94
                                     Nail-patella syndrome   0.93
                                           Hurler syndrome   0.93
                                            Sotos syndrome   0.93
                                     Primary hyperoxaluria   0.93
                                       Desbuquois syndrome   0.93
                                 Pelvis-shoulder dysplasia   0.93
                                               3C syndrome   0.93
                  Distal 22q11.2 microduplication syndrome   0.93
                      Multiple epiphyseal dysplasia type 5   0.93
                      Hutchinson-Gilford progeria syndrome   0.93
                            Simpson-Golabi-Behmel syndrome   0.93
Spondyloepimetaphyseal dysplasia congenita, Strudwick type   0.93
                        Hypermobile Ehlers-Danlos syndrome   0.93
                          Richieri Costa-da Silva syndrome   0.93
                          CHST3-related skeletal dysplasia   0.93
                         Oculo-auriculo-vertebral spectrum   0.93",FOP,4,0.430676558,4,0.430676558
15,FOP_28751434_gemini2p5flash_SO.txt,"                                                                      Disease  Score
                                                    X-linked hypophosphatemia   0.94
                                           Osteoporosis-pseudoglioma syndrome   0.94
                                                 Acute intermittent porphyria   0.94
                                                        Pachydermoperiostosis   0.94
                                                     Multiple osteochondromas   0.94
                                                        Parathyroid carcinoma   0.94
                                             Aneurysm-osteoarthritis syndrome   0.94
                                       Progressive pseudorheumatoid dysplasia   0.94
                                        Trichorhinophalangeal syndrome type 2   0.94
                                                             Sheehan syndrome   0.94
                                                     Wolf-Hirschhorn syndrome   0.94
                                        Fibrodysplasia ossificans progressiva   0.94
                                                                   H syndrome   0.94
                                                               SAPHO syndrome   0.94
Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis   0.94
                                                               RHYNS syndrome   0.94
                                           Spondyloepiphyseal dysplasia tarda   0.94
                                                    Pelvis-shoulder dysplasia   0.94
                                                      Osteogenesis imperfecta   0.94
                                                               Cogan syndrome   0.93","                                                                      Disease  Score
                                                    X-linked hypophosphatemia   0.94
                                           Osteoporosis-pseudoglioma syndrome   0.94
                                                 Acute intermittent porphyria   0.94
                                                        Pachydermoperiostosis   0.94
                                                     Multiple osteochondromas   0.94
                                                        Parathyroid carcinoma   0.94
                                             Aneurysm-osteoarthritis syndrome   0.94
                                       Progressive pseudorheumatoid dysplasia   0.94
                                        Trichorhinophalangeal syndrome type 2   0.94
                                                             Sheehan syndrome   0.94
                                                     Wolf-Hirschhorn syndrome   0.94
                                        Fibrodysplasia ossificans progressiva   0.94
                                                                   H syndrome   0.94
                                                               SAPHO syndrome   0.94
Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis   0.94
                                                               RHYNS syndrome   0.94
                                           Spondyloepiphyseal dysplasia tarda   0.94
                                                    Pelvis-shoulder dysplasia   0.94
                                                      Osteogenesis imperfecta   0.94
                                                               Cogan syndrome   0.93",FOP,12,0.270238154,12,0.270238154
16,FOP_30607064_gemini2p5flash_SO.txt,"                              Disease  Score
 Trismus-pseudocamptodactyly syndrome   0.93
                    Myasthenia gravis   0.93
             Stüve-Wiedemann syndrome   0.93
Fibrodysplasia ossificans progressiva   0.93
                       POEMS syndrome   0.93
        Nicolaides-Baraitser syndrome   0.93
                Rosaï-Dorfman disease   0.93
               Juvenile Paget disease   0.93
             Multiple osteochondromas   0.93
                        Subependymoma   0.93
Basel-Vanagaite-Smirin-Yosef syndrome   0.93
                       Sweet syndrome   0.93
                   Holt-Oram syndrome   0.93
                      Cushing disease   0.93
                                MELAS   0.93
     Aneurysm-osteoarthritis syndrome   0.93
                Coffin-Siris syndrome   0.93
                       Sotos syndrome   0.93
                           Fusariosis   0.93
                   Systemic sclerosis   0.93","                              Disease  Score
 Trismus-pseudocamptodactyly syndrome   0.93
                    Myasthenia gravis   0.93
             Stüve-Wiedemann syndrome   0.93
Fibrodysplasia ossificans progressiva   0.93
                       POEMS syndrome   0.93
        Nicolaides-Baraitser syndrome   0.93
                Rosaï-Dorfman disease   0.93
               Juvenile Paget disease   0.93
             Multiple osteochondromas   0.93
                        Subependymoma   0.93
Basel-Vanagaite-Smirin-Yosef syndrome   0.93
                       Sweet syndrome   0.93
                   Holt-Oram syndrome   0.93
                      Cushing disease   0.93
                                MELAS   0.93
     Aneurysm-osteoarthritis syndrome   0.93
                Coffin-Siris syndrome   0.93
                       Sotos syndrome   0.93
                           Fusariosis   0.93
                   Systemic sclerosis   0.93",FOP,4,0.430676558,4,0.430676558
17,FOP_30868796_gemini2p5flash_SO.txt,"                                                     Disease  Score
                                             Legius syndrome   0.94
   Camptodactyly-arthropathy-coxa-vara-pericarditis syndrome   0.93
                       Trichorhinophalangeal syndrome type 2   0.93
                                     Osteogenesis imperfecta   0.93
Osteosclerosis-developmental delay-craniosynostosis syndrome   0.93
                      Dermatosparaxis Ehlers-Danlos syndrome   0.93
                                 Histiocytoid cardiomyopathy   0.93
                                                     Thymoma   0.93
                                             PHAVER syndrome   0.93
                                             Hurler syndrome   0.93
                                              Caffey disease   0.93
                                       Pachydermoperiostosis   0.93
                               Tenosynovial giant cell tumor   0.93
                                              Panner disease   0.93
                            CHST3-related skeletal dysplasia   0.93
                               Langerhans cell histiocytosis   0.93
                                 Brain-lung-thyroid syndrome   0.93
                                              Sweet syndrome   0.93
                                    Stüve-Wiedemann syndrome   0.93
                          Osteochondrosis of the tarsal bone   0.93","                                                     Disease  Score
                                             Legius syndrome   0.94
   Camptodactyly-arthropathy-coxa-vara-pericarditis syndrome   0.93
                       Trichorhinophalangeal syndrome type 2   0.93
                                     Osteogenesis imperfecta   0.93
Osteosclerosis-developmental delay-craniosynostosis syndrome   0.93
                      Dermatosparaxis Ehlers-Danlos syndrome   0.93
                                 Histiocytoid cardiomyopathy   0.93
                                                     Thymoma   0.93
                                             PHAVER syndrome   0.93
                                             Hurler syndrome   0.93
                                              Caffey disease   0.93
                                       Pachydermoperiostosis   0.93
                               Tenosynovial giant cell tumor   0.93
                                              Panner disease   0.93
                            CHST3-related skeletal dysplasia   0.93
                               Langerhans cell histiocytosis   0.93
                                 Brain-lung-thyroid syndrome   0.93
                                              Sweet syndrome   0.93
                                    Stüve-Wiedemann syndrome   0.93
                          Osteochondrosis of the tarsal bone   0.93",FOP,33,0,33,0
18,FOP_31785620_gemini2p5flash_SO.txt,"                                                                                              Disease  Score
                                                                              Osteogenesis imperfecta   0.94
                                                                             Multiple osteochondromas   0.94
                                                                            Pelvis-shoulder dysplasia   0.94
                                                                                     Kniest dysplasia   0.94
                                                                                           H syndrome   0.94
                                                                Fibrodysplasia ossificans progressiva   0.94
                                                                     Aneurysm-osteoarthritis syndrome   0.94
                                        Infantile multisystem neurologic-endocrine-pancreatic disease   0.93
                                                                                             ALG1-CDG   0.93
                                                                                             ALG8-CDG   0.93
Spondyloepiphyseal dysplasia-craniosynostosis-cleft palate-cataracts-intellectual disability syndrome   0.93
                                                                                       PAGOD syndrome   0.93
                                                                                            ALG12-CDG   0.93
                                                           Musculocontractural Ehlers-Danlos syndrome   0.93
                                                                   Spondyloepiphyseal dysplasia tarda   0.93
                                                               Spondyloepiphyseal dysplasia congenita   0.93
                                                                          Juvenile polyposis syndrome   0.93
                                                                             Infantile Krabbe disease   0.93
                                                                                             ALG9-CDG   0.93
                                                                      Dyggve-Melchior-Clausen disease   0.93","                                                                                              Disease  Score
                                                                              Osteogenesis imperfecta   0.94
                                                                             Multiple osteochondromas   0.94
                                                                            Pelvis-shoulder dysplasia   0.94
                                                                                     Kniest dysplasia   0.94
                                                                                           H syndrome   0.94
                                                                Fibrodysplasia ossificans progressiva   0.94
                                                                     Aneurysm-osteoarthritis syndrome   0.94
                                        Infantile multisystem neurologic-endocrine-pancreatic disease   0.93
                                                                                             ALG1-CDG   0.93
                                                                                             ALG8-CDG   0.93
Spondyloepiphyseal dysplasia-craniosynostosis-cleft palate-cataracts-intellectual disability syndrome   0.93
                                                                                       PAGOD syndrome   0.93
                                                                                            ALG12-CDG   0.93
                                                           Musculocontractural Ehlers-Danlos syndrome   0.93
                                                                   Spondyloepiphyseal dysplasia tarda   0.93
                                                               Spondyloepiphyseal dysplasia congenita   0.93
                                                                          Juvenile polyposis syndrome   0.93
                                                                             Infantile Krabbe disease   0.93
                                                                                             ALG9-CDG   0.93
                                                                      Dyggve-Melchior-Clausen disease   0.93",FOP,6,0.356207187,6,0.356207187
19,FOP_33938904_gemini2p5flash_SO.txt,"                                                                Disease  Score
                                                       Kniest dysplasia   0.95
          Infantile multisystem neurologic-endocrine-pancreatic disease   0.94
    Neurofibromatosis type 1 due to NF1 mutation or intragenic deletion   0.94
                                  Fibrodysplasia ossificans progressiva   0.94
                                               Multiple osteochondromas   0.94
                                            Frontometaphyseal dysplasia   0.94
                                                   Somatomammotropinoma   0.94
                                                        Turner syndrome   0.94
                                          8q24.3 microdeletion syndrome   0.94
                                                             Acromegaly   0.94
                       Dyssegmental dysplasia, Silverman-Handmaker type   0.94
Skeletal dysplasia-T-cell immunodeficiency-developmental delay syndrome   0.94
                                               Native American myopathy   0.94
                                               Neurofibromatosis type 1   0.94
                           Congenital-onset Steinert myotonic dystrophy   0.94
                                                            Sarcoidosis   0.94
                                              Infantile myofibromatosis   0.94
                                                Diamond-Blackfan anemia   0.94
                                       Aneurysm-osteoarthritis syndrome   0.94
                                            Steinert myotonic dystrophy   0.94","                                                                Disease  Score
                                                       Kniest dysplasia   0.95
          Infantile multisystem neurologic-endocrine-pancreatic disease   0.94
    Neurofibromatosis type 1 due to NF1 mutation or intragenic deletion   0.94
                                  Fibrodysplasia ossificans progressiva   0.94
                                               Multiple osteochondromas   0.94
                                            Frontometaphyseal dysplasia   0.94
                                                   Somatomammotropinoma   0.94
                                                        Turner syndrome   0.94
                                          8q24.3 microdeletion syndrome   0.94
                                                             Acromegaly   0.94
                       Dyssegmental dysplasia, Silverman-Handmaker type   0.94
Skeletal dysplasia-T-cell immunodeficiency-developmental delay syndrome   0.94
                                               Native American myopathy   0.94
                                               Neurofibromatosis type 1   0.94
                           Congenital-onset Steinert myotonic dystrophy   0.94
                                                            Sarcoidosis   0.94
                                              Infantile myofibromatosis   0.94
                                                Diamond-Blackfan anemia   0.94
                                       Aneurysm-osteoarthritis syndrome   0.94
                                            Steinert myotonic dystrophy   0.94",FOP,4,0.430676558,4,0.430676558
20,FOP_38044456_gemini2p5flash_SO.txt,"                                                                           Disease  Score
                                                     Autoimmune hypoparathyroidism   0.93
                                                   Autosomal dominant hypocalcemia   0.93
                                                       Steinert myotonic dystrophy   0.93
                                                Dermatoosteolysis, Kirghizian type   0.93
                                                                  Sheehan syndrome   0.92
                                                        Shwachman-Diamond syndrome   0.92
Aphonia-deafness-retinal dystrophy-bifid halluces-intellectual disability syndrome   0.92
    Inclusion body myopathy with Paget disease of bone and frontotemporal dementia   0.92
                                                                   Whipple disease   0.92
                                                          Multiple osteochondromas   0.92
                                      Autosomal recessive hypophosphatemic rickets   0.92
                                                      Primary hyperoxaluria type 1   0.92
                                                             Primary hyperoxaluria   0.92
                                                                         ALG12-CDG   0.92
                                                         Hermansky-Pudlak syndrome   0.92
                                                                 Myasthenia gravis   0.92
                                                                  Kniest dysplasia   0.92
                                   X-linked Alport syndrome-diffuse leiomyomatosis   0.92
                                                        Proximal myotonic myopathy   0.92
                                                    Myopathy and diabetes mellitus   0.92","                                                                           Disease  Score
                                                     Autoimmune hypoparathyroidism   0.93
                                                   Autosomal dominant hypocalcemia   0.93
                                                       Steinert myotonic dystrophy   0.93
                                                Dermatoosteolysis, Kirghizian type   0.93
                                                                  Sheehan syndrome   0.92
                                                        Shwachman-Diamond syndrome   0.92
Aphonia-deafness-retinal dystrophy-bifid halluces-intellectual disability syndrome   0.92
    Inclusion body myopathy with Paget disease of bone and frontotemporal dementia   0.92
                                                                   Whipple disease   0.92
                                                          Multiple osteochondromas   0.92
                                      Autosomal recessive hypophosphatemic rickets   0.92
                                                      Primary hyperoxaluria type 1   0.92
                                                             Primary hyperoxaluria   0.92
                                                                         ALG12-CDG   0.92
                                                         Hermansky-Pudlak syndrome   0.92
                                                                 Myasthenia gravis   0.92
                                                                  Kniest dysplasia   0.92
                                   X-linked Alport syndrome-diffuse leiomyomatosis   0.92
                                                        Proximal myotonic myopathy   0.92
                                                    Myopathy and diabetes mellitus   0.92",FOP,596,0,596,0
21,FOP_39287296_gemini2p5flash_SO.txt,"                                                                                                             Disease  Score
                                                                                                  GM1 gangliosidosis   0.93
                                                                                     Rasmussen subacute encephalitis   0.93
                                                                                    Schimke immuno-osseous dysplasia   0.93
                                                                                          Aicardi-Goutières syndrome   0.93
                                                                                                  Takayasu arteritis   0.93
                                                                                           X-linked hypophosphatemia   0.93
                                                                                                   Myasthenia gravis   0.93
                                                                                                     Scheie syndrome   0.93
                                                                                 Charcot-Marie-Tooth disease type 4C   0.93
                                                                                                      Scedosporiosis   0.93
                                                                                        Oculopharyngodistal myopathy   0.93
                                                                                          Say-Barber-Miller syndrome   0.93
Progressive spondyloepimetaphyseal dysplasia-short stature-short fourth metatarsals-intellectual disability syndrome   0.93
                                                                                                Giant cell arteritis   0.93
                                                                                                   Tay-Sachs disease   0.93
                                                                                                   Sialidosis type 1   0.93
                                                                                                   Sialidosis type 2   0.93
                                                             Autosomal dominant Charcot-Marie-Tooth disease type 2A2   0.93
                                                                                        Schuurs-Hoeijmakers syndrome   0.93
                                                                                 Charcot-Marie-Tooth disease type 1E   0.93","                                                                                                             Disease  Score
                                                                                                  GM1 gangliosidosis   0.93
                                                                                     Rasmussen subacute encephalitis   0.93
                                                                                    Schimke immuno-osseous dysplasia   0.93
                                                                                          Aicardi-Goutières syndrome   0.93
                                                                                                  Takayasu arteritis   0.93
                                                                                           X-linked hypophosphatemia   0.93
                                                                                                   Myasthenia gravis   0.93
                                                                                                     Scheie syndrome   0.93
                                                                                 Charcot-Marie-Tooth disease type 4C   0.93
                                                                                                      Scedosporiosis   0.93
                                                                                        Oculopharyngodistal myopathy   0.93
                                                                                          Say-Barber-Miller syndrome   0.93
Progressive spondyloepimetaphyseal dysplasia-short stature-short fourth metatarsals-intellectual disability syndrome   0.93
                                                                                                Giant cell arteritis   0.93
                                                                                                   Tay-Sachs disease   0.93
                                                                                                   Sialidosis type 1   0.93
                                                                                                   Sialidosis type 2   0.93
                                                             Autosomal dominant Charcot-Marie-Tooth disease type 2A2   0.93
                                                                                        Schuurs-Hoeijmakers syndrome   0.93
                                                                                 Charcot-Marie-Tooth disease type 1E   0.93",FOP,356,0,356,0
22,IPF_24881079_1_gemini2p5flash_SO.txt,"                                                               Disease  Score
                                         Idiopathic pulmonary fibrosis   0.95
                                              Bronchiolitis obliterans   0.95
                                          Acute interstitial pneumonia   0.95
          Respiratory bronchiolitis-interstitial lung disease syndrome   0.95
                                           Diffuse alveolar hemorrhage   0.95
                                       Lymphoid interstitial pneumonia   0.95
                                                         Aspergillosis   0.94
                                             Idiopathic bronchiectasis   0.94
                             Idiopathic chronic eosinophilic pneumonia   0.94
                                                         Good syndrome   0.94
                     Pulmonary non-tuberculous mycobacterial infection   0.94
                                     Pulmonary alveolar microlithiasis   0.94
                                                 Asbestos intoxication   0.94
                                                        Pneumocystosis   0.94
                                                     Acute lung injury   0.94
                                             Chronic beryllium disease   0.94
                                        Chronic pneumonitis of infancy   0.94
                                                    Pulmonary blastoma   0.93
Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.93
                                Pulmonary nodular lymphoid hyperplasia   0.93","                                                               Disease  Score
                                         Idiopathic pulmonary fibrosis   0.95
                                              Bronchiolitis obliterans   0.95
                                          Acute interstitial pneumonia   0.95
          Respiratory bronchiolitis-interstitial lung disease syndrome   0.95
                                           Diffuse alveolar hemorrhage   0.95
                                       Lymphoid interstitial pneumonia   0.95
                                                         Aspergillosis   0.94
                                             Idiopathic bronchiectasis   0.94
                             Idiopathic chronic eosinophilic pneumonia   0.94
                                                         Good syndrome   0.94
                     Pulmonary non-tuberculous mycobacterial infection   0.94
                                     Pulmonary alveolar microlithiasis   0.94
                                                 Asbestos intoxication   0.94
                                                        Pneumocystosis   0.94
                                                     Acute lung injury   0.94
                                             Chronic beryllium disease   0.94
                                        Chronic pneumonitis of infancy   0.94
                                                    Pulmonary blastoma   0.93
Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.93
                                Pulmonary nodular lymphoid hyperplasia   0.93",IPF,1,1,1,1
23,IPF_24881079_2_gemini2p5flash_SO.txt,"                                      Disease  Score
                     Bronchiolitis obliterans   0.94
                 Acute interstitial pneumonia   0.94
             Cryptogenic organizing pneumonia   0.94
                  Isolated agammaglobulinemia   0.93
                   Bronchopulmonary dysplasia   0.93
                  Histiocytoid cardiomyopathy   0.93
              Absence of the pulmonary artery   0.93
                                Aspergillosis   0.93
                                     PGM3-CDG   0.93
               Chronic pneumonitis of infancy   0.93
                  Diffuse alveolar hemorrhage   0.93
Eosinophilic granulomatosis with polyangiitis   0.93
                                   Fusariosis   0.93
            Chronic graft versus host disease   0.93
            Severe acute respiratory syndrome   0.93
                    Adult-onset Still disease   0.93
                              Dermatomyositis   0.93
                               Scedosporiosis   0.93
            Pulmonary alveolar microlithiasis   0.93
         Staphylococcal necrotizing pneumonia   0.93","                                      Disease  Score
                     Bronchiolitis obliterans   0.94
                 Acute interstitial pneumonia   0.94
             Cryptogenic organizing pneumonia   0.94
                  Isolated agammaglobulinemia   0.93
                   Bronchopulmonary dysplasia   0.93
                  Histiocytoid cardiomyopathy   0.93
              Absence of the pulmonary artery   0.93
                                Aspergillosis   0.93
                                     PGM3-CDG   0.93
               Chronic pneumonitis of infancy   0.93
                  Diffuse alveolar hemorrhage   0.93
Eosinophilic granulomatosis with polyangiitis   0.93
                                   Fusariosis   0.93
            Chronic graft versus host disease   0.93
            Severe acute respiratory syndrome   0.93
                    Adult-onset Still disease   0.93
                              Dermatomyositis   0.93
                               Scedosporiosis   0.93
            Pulmonary alveolar microlithiasis   0.93
         Staphylococcal necrotizing pneumonia   0.93",IPF,42,0,42,0
